cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.stopped,Choice.stopped,choice_pain.keys,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,2,,,,,,,,3.5,739.7256533000036,743.225379200012,743.2255220800056,0.3050302999909036,743.6696066000004,743.6696066000004,,,n,746.0191746000055,746.0191746000055,17,1.254,1.0420945999940159,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,1,5,0,,,,,,,,3.8,746.0191746000055,749.8234892000037,749.8234772800118,0.30548730000737123,750.2704654000117,750.2704654000117,,,n,753.6422729000042,753.6422729000042,19,2.768,0.5275069999916013,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,2,6,1,,,,,,,,3.2,753.6422729000042,756.8454685000033,756.8453974800126,0.30503540000063367,757.2893333000102,757.2893333000102,,,m,760.3862530000042,760.3862530000042,63,2.011,1.0215411999961361,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,3,7,3,,,,,,,,5,760.3862530000042,765.3880313000118,765.3877836800006,0.30515629998990335,765.8320752,765.8320752,,,m,769.6349813000124,769.6349813000124,64,1.067,0.7041974999883678,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
,,,,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,769.6349813000124,850.9050208000117,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,0,0,10,,,,,,,,4.1,853.03661190001,857.1418896000105,857.1419342800131,0.30528939999931026,857.5901385000034,857.5901385000034,,,m,862.1903326000029,862.1903326000029,72,2.747,1.7975604999955976,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,1,1,9,,,,,,,,3.3,862.1903326000029,865.4902119000035,865.4901333799993,0.30529660001047887,865.9344813000062,865.9344813000062,,,m,867.704135100008,867.704135100008,68,1.213,0.48137570000835694,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,2,2,4,,,,,,,,3,867.704135100008,870.7060227000038,870.7061356800026,0.3050171000068076,871.1502209000028,871.1502209000028,,,n,873.6033095000021,873.6033095000021,18,1.989,0.3959030999976676,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,3,3,8,,,,,,,,4.1,873.6033095000021,877.7071245000116,877.7072848800075,0.30495479999808595,878.1517501000053,878.1517501000053,,,m,879.9613689000107,879.9613689000107,68,1.33,0.4211864999961108,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,4,4,7,,,,,,,,3.4,879.9613689000107,883.3603401,883.3604943800077,0.3048923000023933,883.809362,883.809362,,,m,885.2174836000049,885.2174836000049,71,0.976,0.38370710000162944,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,5,5,5,,,,,,,,4.6,885.2174836000049,889.8198334000044,889.8198885799997,0.3005735999904573,890.2638073999988,890.2638073999988,,,m,891.7689716000023,891.7689716000023,68,1.032,0.4016181999904802,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,6,6,2,,,,,,,,5,891.7689716000023,896.771688000008,896.7716847800097,0.30537509999703616,897.2186893000035,897.2186893000035,,,n,898.5292439000041,898.5292439000041,24,0.788,0.4503233999857912,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,7,7,6,,,,,,,,3.1,898.5292439000041,901.6351139000035,901.6336337800079,0.3049396999995224,902.0775903000031,902.0775903000031,,,n,904.5701090000075,904.5701090000075,68,1.879,0.5405211000033887,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,8,8,3,,,,,,,,4.6,904.5701090000075,909.1690254000132,909.1691884800006,0.3047246000060113,909.6134388000064,909.6134388000064,,,n,912.7824289000127,912.7824289000127,23,2.366,0.7483525999996345,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,9,9,11,,,,,,,,3.5,912.7824289000127,916.2878679999994,916.2879522800125,0.29973499999323394,916.732313200002,916.732313200002,,,n,918.7904421999992,918.7904421999992,18,1.414,0.5825594999914756,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,10,10,0,,,,,,,,4.7,918.7904421999992,923.4905807000032,923.4909493800136,0.304624700002023,923.9379756999988,923.9379756999988,,,n,926.8140608000103,926.8140608000103,19,2.281,0.5328834999963874,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,11,11,1,,,,,,,,4.9,926.8140608000103,931.713298600007,931.7133517800015,0.30495829999563284,932.157778000008,932.157778000008,,,n,935.027019000001,935.027019000001,15,2.392,0.40414769999915734,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,0,12,5,,,,,,,,3.4,935.027019000001,938.4294986000023,938.4295210800104,0.30532379999931436,938.8740752000012,938.8740752000012,,,m,941.7404250000109,941.7404250000109,76,1.886,0.9007366000005277,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,1,13,2,,,,,,,,3.3,941.7404250000109,945.0413683000079,945.0413964800013,0.30497789999935776,945.4854674000089,945.4854674000089,,,n,947.3475894000003,947.3475894000003,20,1.33,0.46286799998779316,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,2,14,6,,,,,,,,4.7,947.3475894000003,952.0496409000043,952.0496309800131,0.3053987000021152,952.4984570000088,952.4984570000088,,,m,954.2177855000045,954.2177855000045,73,1.169,0.49459780000324827,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,3,15,7,,,,,,,,3.4,954.2177855000045,957.6193249000062,957.6192294800043,0.30502569999953266,958.063364200003,958.063364200003,,,m,959.5394349000126,959.5394349000126,74,0.956,0.46988319999945816,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,4,16,9,,,,,,,,3.3,959.5394349000126,962.8422146000084,962.842322080009,0.3047652000095695,963.286657500008,963.286657500008,,,m,965.8353635000094,965.8353635000094,78,2.053,0.41806449998694006,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,5,17,0,,,,,,,,4.9,965.8353635000094,970.7387601000082,970.738767180001,0.3050005999975838,971.1830921000073,971.1830921000073,,,n,972.4980572000059,972.4980572000059,16,0.82,0.4357880000025034,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,6,18,3,,,,,,,,3.7,972.4980572000059,976.197800599999,976.1980231800029,0.30492760000925045,976.6419973000011,976.6419973000011,,,n,978.8442763000057,978.8442763000057,13,1.732,0.3842873999965377,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,7,19,10,,,,,,,,4,978.8442763000057,982.8443785000127,982.844515480005,0.3050630999932764,983.2922843000124,983.2922843000124,,,m,984.5165684000094,984.5165684000094,70,0.74,0.40516789999674074,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,8,20,1,,,,,,,,4.8,984.5165684000094,989.3178717000119,989.3178941800055,0.3016066999989562,989.7630416000029,989.7630416000029,,,n,993.3675294000132,993.3675294000132,7,3.158,0.38865189999341965,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,9,21,11,,,,,,,,3.5,993.3675294000132,996.8668888000102,996.8668311800051,0.30523689999245107,997.3112121000013,997.3112121000013,,,n,999.6962092000031,999.6962092000031,11,1.81,0.5054638000001432,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,10,22,8,,,,,,,,3.7,999.6962092000031,1003.3953787000064,1003.3954086800135,0.3051608999958262,1003.8397017000098,1003.8397017000098,,,m,1005.5146479000105,1005.5146479000105,68,0.969,0.6215712999983225,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,11,23,4,,,,,,,,4.2,1005.5146479000105,1009.7160612000007,1009.7160721800086,0.30518290000327397,1010.1627168000123,1010.1627168000123,,,n,1011.6168903000071,1011.6168903000071,18,0.963,0.4264416999940295,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,0,0,2,,,,,,,,4.7,1011.6168903000071,1016.3205773000082,1016.3205840800132,0.30521419999422505,1016.7649923999998,1016.7649923999998,,,n,1020.1669699000049,1020.1669699000049,15,2.623,0.6954157000000123,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,1,1,1,,,,,,,,4.3,1020.1669699000049,1024.467699300003,1024.4676054800134,0.2990754000056768,1024.9096583000064,1024.9096583000064,,,m,1026.4633194000053,1026.4633194000053,74,1.03,0.44441579999693204,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,2,2,0,,,,,,,,3.2,1026.4633194000053,1029.6624252000038,1029.662467380002,0.30545379999966826,1030.1114106000023,1030.1114106000023,,,n,1031.7512671000004,1031.7512671000004,17,1.004,0.5633528999896953,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,3,3,3,,,,,,,,4.8,1031.7512671000004,1036.552062200004,1036.552071980003,0.30520610000530723,1037.000297999999,1037.000297999999,,,m,1038.829681400006,1038.829681400006,69,1.213,0.5639693999983137,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,0,4,1,,,,,,,,3.7,1038.829681400006,1042.5323788000096,1042.532582780003,0.30482150000170805,1042.9766664000053,1042.9766664000053,,,m,1045.0159311000025,1045.0159311000025,72,1.523,0.435782400003518,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,1,5,0,,,,,,,,4.6,1045.0159311000025,1049.6161125000071,1049.6162349800056,0.30501390001154505,1050.0647578000062,1050.0647578000062,,,n,1053.467250600006,1053.467250600006,13,2.865,0.46544129999529105,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,2,6,3,,,,,,,,3.4,1053.467250600006,1056.8674051999988,1056.86748348001,0.305167700003949,1057.3134025000036,1057.3134025000036,,,m,1058.9006101000123,1058.9006101000123,69,0.997,0.5226238999894122,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,3,7,2,,,,,,,,3.3,1058.9006101000123,1062.2011197000102,1062.2009675800132,0.3052752000075998,1062.6456624999992,1062.6456624999992,,,n,1066.4684376000077,1066.4684376000077,18,1.322,0.4689520999963861,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
,,,,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,1066.4684376000077,1104.7898213000008,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,0,0,7,,,,,,,,4.6,1105.7372025000077,1110.3386560000072,1110.3386342800136,0.3019915999902878,1110.7837407000043,1110.7837407000043,,,n,1114.8605463999993,1114.8605463999993,8,3.046,0.9610680999903707,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,1,1,0,,,,,,,,3.4,1114.8605463999993,1118.2631581000023,1118.2631958800107,0.3051692000008188,1118.7114313000056,1118.7114313000056,,,m,1121.3482048000005,1121.3482048000005,68,2.095,0.48478860000614077,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,2,2,3,,,,,,,,4.9,1121.3482048000005,1126.2502959000121,1126.2503612800124,0.3051578000013251,1126.6945636000019,1126.6945636000019,,,m,1128.2354347000073,1128.2354347000073,70,1.121,0.3690181999991182,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,3,3,2,,,,,,,,4.2,1128.2354347000073,1132.4385573000036,1132.4386478800066,0.30110189999686554,1132.8829380000097,1132.8829380000097,,,m,1134.211657500011,1134.211657500011,69,0.92,0.3456943999917712,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,4,4,4,,,,,,,,4,1134.211657500011,1138.2169054000115,1138.2169068800054,0.3052834999980405,1138.66121820001,1138.66121820001,,,m,1141.4527798000054,1141.4527798000054,74,2.322,0.3863402999995742,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,5,5,9,,,,,,,,3.2,1141.4527798000054,1144.655292200012,1144.6551984800085,0.3053615999961039,1145.0996003000037,1145.0996003000037,,,n,1147.028289400012,1147.028289400012,13,1.413,0.4454120000009425,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,6,6,6,,,,,,,,4.5,1147.028289400012,1151.5311470000015,1151.5311292800093,0.30506690000765957,1151.9756736999989,1151.9756736999989,,,n,1154.7457724000124,1154.7457724000124,5,2.266,0.43187749999924563,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,7,7,1,,,,,,,,5,1154.7457724000124,1159.7495890999999,1159.7475900800114,0.3047412999876542,1160.1916003000078,1160.1916003000078,,,m,1163.2017657000106,1163.2017657000106,69,2.462,0.47306920000119135,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,8,8,5,,,,,,,,3.8,1163.2017657000106,1167.0050554000045,1167.0050204800123,0.3052820999873802,1167.4492589000001,1167.4492589000001,,,n,1169.176413100009,1169.176413100009,12,1.115,0.5394470999890473,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,9,9,11,,,,,,,,3.6,1169.176413100009,1172.7765144000005,1172.7767165800092,0.3050560999981826,1173.2234930000122,1173.2234930000122,,,m,1176.1420685000048,1176.1420685000048,74,2.391,0.4615178999956697,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,10,10,10,,,,,,,,3.3,1176.1420685000048,1179.4439390000043,1179.4440805800027,0.30526259999896865,1179.8884489000047,1179.8884489000047,,,n,1182.4398390999995,1182.4398390999995,15,1.978,0.5107865000027232,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,11,11,8,,,,,,,,3.3,1182.4398390999995,1185.7437357000017,1185.7437123800105,0.3052542000077665,1186.1898703000043,1186.1898703000043,,,n,1189.7091971000045,1189.7091971000045,13,2.788,0.667883999994956,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,0,12,9,,,,,,,,3.6,1189.7091971000045,1193.313634200007,1193.3136677800126,0.30648860000655986,1193.7619024000014,1193.7619024000014,,,n,1196.6945875000092,1196.6945875000092,9,1.983,0.8832383999833837,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,1,13,8,,,,,,,,3.9,1196.6945875000092,1200.5993220000091,1200.599357880003,0.3050645000039367,1201.0472771000059,1201.0472771000059,,,n,1204.4423597000132,1204.4423597000132,12,2.677,0.6686353999975836,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,2,14,7,,,,,,,,4.6,1204.4423597000132,1209.0450164000067,1209.0450673800137,0.30525829999533016,1209.491526800004,1209.491526800004,,,n,1212.2274832000112,1212.2274832000112,10,2.213,0.4384305999992648,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,3,15,3,,,,,,,,3.5,1212.2274832000112,1215.7265625,1215.7267355800054,0.3046239999966929,1216.1703089000075,1216.1703089000075,,,m,1218.2998890000017,1218.2998890000017,69,1.358,0.6978112999931909,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,4,16,6,,,,,,,,3,1218.2998890000017,1221.3031164999993,1221.3031896800007,0.3051248999981908,1221.747593600012,1221.747593600012,,,n,1223.6205362000037,1223.6205362000037,13,0.966,0.8237606000038795,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,5,17,4,,,,,,,,4.2,1223.6205362000037,1227.8273614000063,1227.8252490800137,0.30460519999905955,1228.2691440000053,1228.2691440000053,,,m,1229.8989309000026,1229.8989309000026,68,0.97,0.5976809999992838,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,6,18,2,,,,,,,,4.2,1229.8989309000026,1234.103290900006,1234.1033114799998,0.3054719999927329,1234.550418400002,1234.550418400002,,,m,1236.8031799000019,1236.8031799000019,71,1.635,0.538689399996656,,,sub-051,45,80,700,bloc_loop.csv,2023-09-20_16h28.56.961,PainUncertainty,2022.2.5,144.2901501860692,
